order_id,shipping_mode,shipping_date_dateorders,days_for_shipping_real,days_for_shipment_scheduled,delivery_status,late_delivery_risk
32490,Standard Class,2016-04-25 06:20:00,6,4,Late delivery,1
32486,Standard Class,2016-04-21 04:56:00,2,4,Advance shipping,0
32466,Standard Class,2016-04-20 21:56:00,2,4,Advance shipping,0
32443,First Class,2016-04-20 13:52:00,2,1,Late delivery,1
32440,Standard Class,2016-04-24 12:49:00,6,4,Late delivery,1
32439,Same Day,2016-04-19 00:28:00,1,0,Late delivery,1
32416,Same Day,2016-04-18 16:25:00,0,0,Shipping on time,0
32412,First Class,2016-04-20 03:01:00,2,1,Late delivery,1
32377,Second Class,2016-04-20 14:45:00,3,2,Shipping canceled,0
32372,Standard Class,2016-04-20 13:00:00,3,4,Advance shipping,0
32371,Standard Class,2016-04-19 12:39:00,2,4,Advance shipping,0
32365,Standard Class,2016-04-23 10:33:00,6,4,Late delivery,1
32361,First Class,2016-04-19 09:08:00,2,1,Late delivery,1
32358,Standard Class,2016-04-21 08:05:00,4,4,Shipping on time,0
32342,Standard Class,2016-04-20 02:29:00,3,4,Advance shipping,0
32341,Standard Class,2016-04-19 02:08:00,2,4,Advance shipping,0
32311,Second Class,2016-04-18 15:37:00,2,2,Shipping on time,0
32300,First Class,2016-04-18 11:46:00,2,1,Late delivery,1
32295,Second Class,2016-04-22 10:01:00,6,2,Late delivery,1
32292,Standard Class,2016-04-19 08:58:00,3,4,Advance shipping,0
32284,Second Class,2016-04-21 06:10:00,5,2,Late delivery,1
32252,Second Class,2016-04-18 18:57:00,3,2,Late delivery,1
32250,Standard Class,2016-04-21 18:15:00,6,4,Late delivery,1
32244,Second Class,2016-04-20 16:09:00,5,2,Late delivery,1
32241,First Class,2016-04-17 15:06:00,2,1,Late delivery,1
32235,Standard Class,2016-04-21 13:00:00,6,4,Late delivery,1
32223,Standard Class,2016-04-19 08:48:00,4,4,Shipping on time,0
32204,Standard Class,2016-04-20 02:08:00,5,4,Late delivery,1
25191,Standard Class,2016-01-05 17:10:00,2,4,Advance shipping,0
25183,First Class,2016-01-05 14:22:00,2,1,Late delivery,1
25176,Second Class,2016-01-05 11:55:00,2,2,Shipping on time,0
25162,Standard Class,2016-01-06 07:01:00,3,4,Advance shipping,0
25156,First Class,2016-01-05 04:55:00,2,1,Late delivery,1
25150,Standard Class,2016-01-09 02:48:00,6,4,Late delivery,1
25118,First Class,2016-01-04 15:36:00,2,1,Late delivery,1
25108,Standard Class,2016-01-06 12:06:00,4,4,Shipping on time,0
25102,First Class,2016-01-04 09:59:00,2,1,Late delivery,1
25078,Standard Class,2016-01-06 01:35:00,4,4,Shipping on time,0
25044,First Class,2016-01-03 13:40:00,2,1,Late delivery,1
25033,Second Class,2016-01-05 09:49:00,4,2,Late delivery,1
25026,Standard Class,2016-01-03 07:22:00,2,4,Advance shipping,0
25009,Standard Class,2016-01-06 01:24:00,5,4,Late delivery,1
24971,Standard Class,2016-01-02 12:06:00,2,4,Advance shipping,0
24968,Standard Class,2016-01-04 11:03:00,4,4,Shipping on time,0
24956,Second Class,2016-01-02 06:50:00,2,2,Shipping on time,0
24946,Standard Class,2016-01-02 03:20:00,2,4,Advance shipping,0
24942,Standard Class,2016-01-03 01:56:00,3,4,Shipping canceled,0
24924,First Class,2016-01-01 19:38:00,2,1,Late delivery,1
24917,Standard Class,2016-01-02 17:11:00,3,4,Advance shipping,0
24893,First Class,2016-01-01 08:46:00,2,1,Late delivery,1
24885,Standard Class,2016-01-05 05:58:00,6,4,Late delivery,1
24874,Standard Class,2016-01-04 02:07:00,5,4,Late delivery,1
24870,Standard Class,2016-01-05 00:43:00,6,4,Late delivery,1
24845,Standard Class,2016-01-04 15:57:00,6,4,Late delivery,1
24823,Standard Class,2016-01-02 08:15:00,4,4,Shipping on time,0
24819,Standard Class,2016-01-03 06:51:00,5,4,Late delivery,1
24812,Second Class,2016-01-01 04:23:00,3,2,Late delivery,1
24809,Standard Class,2016-01-03 03:20:00,5,4,Late delivery,1
24807,First Class,2015-12-31 02:38:00,2,1,Late delivery,1
24793,Standard Class,2016-01-01 21:44:00,4,4,Shipping on time,0
24779,Second Class,2016-01-02 16:50:00,5,2,Late delivery,1
24778,First Class,2015-12-30 16:29:00,2,1,Late delivery,1
24759,First Class,2015-12-30 09:49:00,2,1,Late delivery,1
24753,Standard Class,2016-01-01 07:43:00,4,4,Shipping on time,0
24748,Standard Class,2016-01-01 05:58:00,4,4,Shipping on time,0
24744,Standard Class,2016-01-02 04:34:00,5,4,Late delivery,1
24740,Same Day,2015-12-28 15:10:00,0,0,Shipping on time,0
24738,Same Day,2015-12-28 14:28:00,0,0,Shipping on time,0
24729,Second Class,2016-01-01 23:19:00,5,2,Late delivery,1
24699,Standard Class,2016-01-01 12:48:00,5,4,Late delivery,1
24693,First Class,2015-12-29 10:42:00,2,1,Late delivery,1
24675,Standard Class,2016-01-02 04:24:00,6,4,Late delivery,1
24667,Standard Class,2015-12-30 01:35:00,3,4,Advance shipping,0
24660,Standard Class,2016-01-01 23:08:00,6,4,Late delivery,1
24654,Standard Class,2015-12-31 21:02:00,5,4,Late delivery,1
24653,Second Class,2015-12-30 20:41:00,4,2,Shipping canceled,0
24644,First Class,2015-12-28 17:32:00,2,1,Late delivery,1
24631,Standard Class,2015-12-28 12:59:00,2,4,Advance shipping,0
24603,Standard Class,2015-12-30 03:10:00,4,4,Shipping on time,0
24598,First Class,2015-12-28 01:25:00,2,1,Late delivery,1
24585,Standard Class,2015-12-31 20:52:00,6,4,Late delivery,1
24582,Standard Class,2015-12-28 19:49:00,3,4,Advance shipping,0
24570,Standard Class,2015-12-31 15:36:00,6,4,Shipping canceled,0
24562,First Class,2015-12-27 12:48:00,2,1,Late delivery,1
24538,Standard Class,2015-12-29 04:24:00,4,4,Shipping on time,0
24537,Standard Class,2015-12-28 04:03:00,3,4,Advance shipping,0
24535,Standard Class,2015-12-31 03:21:00,6,4,Late delivery,1
24515,Standard Class,2015-12-30 20:20:00,6,4,Late delivery,1
24512,Standard Class,2015-12-27 19:17:00,3,4,Advance shipping,0
24506,Standard Class,2015-12-26 17:11:00,2,4,Shipping canceled,0
24482,Standard Class,2015-12-27 08:47:00,3,4,Advance shipping,0
24472,Standard Class,2015-12-27 05:16:00,3,4,Advance shipping,0
24446,Second Class,2015-12-25 20:10:00,2,2,Shipping on time,0
24425,Standard Class,2015-12-29 12:48:00,6,4,Late delivery,1
24417,Standard Class,2015-12-26 10:00:00,3,4,Advance shipping,0
24405,Second Class,2015-12-29 05:48:00,6,2,Late delivery,1
24398,Second Class,2015-12-27 03:21:00,4,2,Late delivery,1
24388,Second Class,2015-12-26 23:51:00,4,2,Late delivery,1
24375,Standard Class,2015-12-28 19:17:00,6,4,Late delivery,1
24371,Second Class,2015-12-24 17:53:00,2,2,Shipping on time,0
24368,Second Class,2015-12-26 16:50:00,4,2,Late delivery,1
24365,First Class,2015-12-24 15:47:00,2,1,Late delivery,1
24338,Same Day,2015-12-22 18:20:00,0,0,Shipping on time,0
24311,Standard Class,2015-12-23 20:52:00,2,4,Advance shipping,0
24310,Standard Class,2015-12-27 20:31:00,6,4,Late delivery,1
24306,First Class,2015-12-23 19:07:00,2,1,Shipping canceled,0
24303,First Class,2015-12-23 18:04:00,2,1,Late delivery,1
24300,First Class,2015-12-23 17:01:00,2,1,Late delivery,1
24244,Second Class,2015-12-25 21:24:00,5,2,Late delivery,1
24241,Standard Class,2015-12-22 20:21:00,2,4,Advance shipping,0
24238,Standard Class,2015-12-24 19:18:00,4,4,Shipping on time,0
24234,Standard Class,2015-12-25 17:53:00,5,4,Late delivery,1
24233,Standard Class,2015-12-24 17:32:00,4,4,Shipping on time,0
24231,Standard Class,2015-12-22 16:50:00,2,4,Advance shipping,0
24224,Standard Class,2015-12-25 14:23:00,5,4,Late delivery,1
24223,Standard Class,2015-12-24 14:02:00,4,4,Shipping on time,0
24198,First Class,2015-12-22 05:17:00,2,1,Late delivery,1
24180,Standard Class,2015-12-25 22:58:00,6,4,Late delivery,1
24173,Standard Class,2015-12-23 20:31:00,4,4,Shipping on time,0
24172,Standard Class,2015-12-22 20:10:00,3,4,Advance shipping,0
24137,Same Day,2015-12-19 19:54:00,0,0,Shipping on time,0
24106,Second Class,2015-12-20 21:03:00,2,2,Shipping on time,0
24103,First Class,2015-12-20 20:00:00,2,1,Late delivery,1
24066,Standard Class,2015-12-20 07:02:00,2,4,Advance shipping,0
24058,Second Class,2015-12-22 04:14:00,4,2,Late delivery,1
24035,Standard Class,2015-12-23 20:10:00,6,4,Late delivery,1
24025,Standard Class,2015-12-23 16:40:00,6,4,Late delivery,1
24005,Same Day,2015-12-17 21:40:00,0,0,Shipping on time,0
23972,Standard Class,2015-12-19 22:06:00,3,4,Advance shipping,0
23910,Second Class,2015-12-22 00:23:00,6,2,Late delivery,1
23900,Standard Class,2015-12-21 20:53:00,6,4,Late delivery,1
23883,First Class,2015-12-17 14:55:00,2,1,Shipping canceled,0
23868,Second Class,2015-12-19 09:40:00,4,2,Late delivery,1
23866,Standard Class,2015-12-17 08:58:00,2,4,Advance shipping,0
23865,Standard Class,2015-12-21 08:37:00,6,4,Late delivery,1
23846,Standard Class,2015-12-17 01:57:00,2,4,Advance shipping,0
23840,Standard Class,2015-12-20 23:51:00,6,4,Late delivery,1
23833,Second Class,2015-12-18 21:24:00,4,2,Late delivery,1
23830,Standard Class,2015-12-20 20:21:00,6,4,Late delivery,1
23829,Standard Class,2015-12-19 20:00:00,5,4,Late delivery,1
23828,Standard Class,2015-12-18 19:39:00,4,4,Shipping on time,0
23795,Second Class,2015-12-20 08:05:00,6,2,Late delivery,1
23790,Same Day,2015-12-14 18:20:00,0,0,Shipping on time,0
23778,Second Class,2015-12-18 02:08:00,4,2,Late delivery,1
23765,Second Class,2015-12-19 21:35:00,6,2,Late delivery,1
23726,Standard Class,2015-12-15 07:55:00,2,4,Advance shipping,0
23695,Standard Class,2015-12-18 21:03:00,6,4,Late delivery,1
23683,Second Class,2015-12-16 16:51:00,4,2,Late delivery,1
23667,Standard Class,2015-12-15 11:15:00,3,4,Advance shipping,0
23663,Standard Class,2015-12-16 09:51:00,4,4,Shipping on time,0
23657,First Class,2015-12-14 07:45:00,2,1,Late delivery,1
23646,Standard Class,2015-12-14 03:53:00,2,4,Advance shipping,0
23640,Standard Class,2015-12-18 01:47:00,6,4,Late delivery,1
23639,Standard Class,2015-12-17 01:26:00,5,4,Late delivery,1
23628,Standard Class,2015-12-15 21:35:00,4,4,Shipping canceled,0
23617,Standard Class,2015-12-14 17:44:00,3,4,Advance shipping,0
23612,Standard Class,2015-12-14 15:59:00,3,4,Advance shipping,0
23611,Standard Class,2015-12-13 15:38:00,2,4,Advance shipping,0
23607,Same Day,2015-12-12 02:14:00,1,0,Late delivery,1
23602,Standard Class,2015-12-14 12:28:00,3,4,Advance shipping,0
23568,Second Class,2015-12-15 00:34:00,4,2,Late delivery,1
23564,Standard Class,2015-12-15 23:10:00,5,4,Late delivery,1
23559,Second Class,2015-12-15 21:25:00,5,2,Late delivery,1
23549,Standard Class,2015-12-15 17:54:00,5,4,Shipping canceled,0
23542,Standard Class,2015-12-13 15:27:00,3,4,Advance shipping,0
23534,Standard Class,2015-12-15 12:39:00,5,4,Late delivery,1
23532,Same Day,2015-12-10 23:57:00,0,0,Shipping on time,0
23523,Standard Class,2015-12-14 08:48:00,4,4,Shipping on time,0
23507,Same Day,2015-12-10 15:11:00,0,0,Shipping on time,0
23478,Standard Class,2015-12-13 17:02:00,4,4,Shipping on time,0
23442,First Class,2015-12-11 04:25:00,2,1,Late delivery,1
23416,Standard Class,2015-12-10 19:19:00,2,4,Advance shipping,0
23415,Standard Class,2015-12-14 18:58:00,6,4,Shipping canceled,0
23371,Standard Class,2015-12-10 03:33:00,2,4,Advance shipping,0
23356,First Class,2015-12-09 22:17:00,2,1,Late delivery,1
23355,Standard Class,2015-12-13 21:56:00,6,4,Late delivery,1
23352,Second Class,2015-12-10 20:53:00,3,2,Late delivery,1
23329,Second Class,2015-12-12 12:50:00,5,2,Late delivery,1
23328,Second Class,2015-12-11 12:29:00,4,2,Late delivery,1
23324,Second Class,2015-12-12 11:05:00,5,2,Late delivery,1
23311,Standard Class,2015-12-09 06:31:00,2,4,Advance shipping,0
23298,Standard Class,2015-12-11 01:58:00,4,4,Shipping on time,0
23279,Second Class,2015-12-11 19:19:00,5,2,Late delivery,1
23277,Standard Class,2015-12-09 18:37:00,3,4,Advance shipping,0
23273,First Class,2015-12-08 17:13:00,2,1,Late delivery,1
23263,First Class,2015-12-08 13:42:00,2,1,Late delivery,1
23252,Standard Class,2015-12-09 09:51:00,3,4,Advance shipping,0
23242,Standard Class,2015-12-09 06:21:00,3,4,Advance shipping,0
23225,Standard Class,2015-12-12 00:24:00,6,4,Shipping canceled,0
23220,Second Class,2015-12-11 22:39:00,6,2,Late delivery,1
23218,First Class,2015-12-07 21:56:00,2,1,Late delivery,1
23214,Standard Class,2015-12-10 20:32:00,5,4,Late delivery,1
23193,First Class,2015-12-07 13:11:00,2,1,Late delivery,1
23188,Standard Class,2015-12-09 11:26:00,4,4,Shipping on time,0
23165,Standard Class,2015-12-11 03:22:00,6,4,Late delivery,1
23161,First Class,2015-12-07 01:58:00,2,1,Late delivery,1
23152,Standard Class,2015-12-07 22:49:00,3,4,Advance shipping,0
23133,Second Class,2015-12-08 16:10:00,4,2,Late delivery,1
23130,Same Day,2015-12-05 03:07:00,1,0,Late delivery,1
23120,Second Class,2015-12-10 11:36:00,6,2,Late delivery,1
23102,First Class,2015-12-06 05:18:00,2,1,Shipping canceled,0
23100,Standard Class,2015-12-10 04:36:00,6,4,Late delivery,1
23061,Standard Class,2015-12-05 14:56:00,2,4,Advance shipping,0
23045,Second Class,2015-12-09 09:20:00,6,2,Late delivery,1
23041,Same Day,2015-12-03 19:56:00,0,0,Shipping on time,0
23014,Same Day,2015-12-03 10:28:00,1,0,Late delivery,1
23013,Same Day,2015-12-03 10:07:00,1,0,Late delivery,1
23000,Standard Class,2015-12-08 17:34:00,6,4,Late delivery,1
22990,Standard Class,2015-12-08 14:04:00,6,4,Late delivery,1
22962,Standard Class,2015-12-05 04:15:00,3,4,Advance shipping,0
22960,Standard Class,2015-12-08 03:33:00,6,4,Late delivery,1
22949,First Class,2015-12-03 23:42:00,2,1,Shipping canceled,0
22925,Standard Class,2015-12-07 15:17:00,6,4,Shipping canceled,0
22922,First Class,2015-12-03 14:14:00,2,1,Late delivery,1
22907,Standard Class,2015-12-04 08:59:00,3,4,Advance shipping,0
22903,Second Class,2015-12-05 07:35:00,4,2,Late delivery,1
22889,Second Class,2015-12-06 02:41:00,5,2,Late delivery,1
22873,Standard Class,2015-12-04 21:04:00,4,4,Shipping on time,0
22862,Standard Class,2015-12-03 17:13:00,3,4,Advance shipping,0
22857,Standard Class,2015-12-03 15:28:00,3,4,Advance shipping,0
22850,Standard Class,2015-12-06 13:01:00,6,4,Late delivery,1
22847,Second Class,2015-12-03 11:58:00,3,2,Late delivery,1
22834,Standard Class,2015-12-05 07:25:00,5,4,Shipping canceled,0
22825,First Class,2015-12-02 04:15:00,2,1,Late delivery,1
22798,Second Class,2015-12-03 18:48:00,4,2,Late delivery,1
22783,Second Class,2015-12-03 13:32:00,4,2,Late delivery,1
22766,Same Day,2015-11-29 19:35:00,0,0,Shipping on time,0
22764,Standard Class,2015-12-04 06:53:00,5,4,Late delivery,1
22763,Standard Class,2015-12-03 06:32:00,4,4,Shipping on time,0
22762,Standard Class,2015-12-02 06:11:00,3,4,Advance shipping,0
22756,Second Class,2015-12-01 04:05:00,2,2,Shipping on time,0
22752,Standard Class,2015-12-02 02:41:00,3,4,Advance shipping,0
22733,Standard Class,2015-12-02 20:01:00,4,4,Shipping on time,0
22712,Standard Class,2015-12-01 12:40:00,3,4,Advance shipping,0
22685,Standard Class,2015-12-04 03:12:00,6,4,Late delivery,1
22683,Standard Class,2015-12-02 02:30:00,4,4,Shipping on time,0
22666,Standard Class,2015-11-29 20:33:00,2,4,Advance shipping,0
22662,Second Class,2015-11-30 19:09:00,3,2,Late delivery,1
22661,Second Class,2015-11-29 18:48:00,2,2,Shipping on time,0
22656,First Class,2015-11-29 17:03:00,2,1,Late delivery,1
22640,First Class,2015-11-29 11:27:00,2,1,Late delivery,1
22629,Same Day,2015-11-27 19:35:00,0,0,Shipping on time,0
22621,Standard Class,2015-11-29 04:47:00,2,4,Advance shipping,0
22617,Standard Class,2015-11-30 03:23:00,3,4,Advance shipping,0
22596,Second Class,2015-11-28 20:02:00,2,2,Shipping canceled,0
22592,First Class,2015-11-28 18:38:00,2,1,Late delivery,1
22591,Same Day,2015-11-27 06:17:00,1,0,Late delivery,1
22588,Standard Class,2015-11-30 17:13:00,4,4,Shipping on time,0
22569,Standard Class,2015-12-01 10:34:00,5,4,Late delivery,1
22557,Same Day,2015-11-26 18:22:00,0,0,Shipping on time,0
22543,Standard Class,2015-11-30 01:28:00,4,4,Shipping on time,0
22541,Standard Class,2015-11-28 00:45:00,2,4,Advance shipping,0
22489,Second Class,2015-11-30 06:32:00,5,2,Late delivery,1
22452,Second Class,2015-11-27 17:35:00,3,2,Late delivery,1
22447,Standard Class,2015-11-27 15:50:00,3,4,Advance shipping,0
22444,Standard Class,2015-11-29 14:46:00,5,4,Late delivery,1
22437,Standard Class,2015-11-27 12:19:00,3,4,Advance shipping,0
22410,Standard Class,2015-11-30 02:52:00,6,4,Late delivery,1
22405,Standard Class,2015-11-30 01:07:00,6,4,Late delivery,1
22391,First Class,2015-11-25 20:12:00,2,1,Late delivery,1
22378,Standard Class,2015-11-27 15:39:00,4,4,Shipping on time,0
22366,Standard Class,2015-11-25 11:27:00,2,4,Advance shipping,0
22360,Standard Class,2015-11-29 09:21:00,6,4,Late delivery,1
22357,Standard Class,2015-11-26 08:18:00,3,4,Advance shipping,0
22342,Standard Class,2015-11-26 03:02:00,3,4,Advance shipping,0
22340,Second Class,2015-11-29 02:20:00,6,2,Late delivery,1
22339,Standard Class,2015-11-28 01:59:00,5,4,Shipping canceled,0
22334,Standard Class,2015-11-28 00:14:00,5,4,Late delivery,1
22333,Standard Class,2015-11-26 23:53:00,4,4,Shipping canceled,0
22323,Standard Class,2015-11-26 20:23:00,4,4,Shipping on time,0
22285,Standard Class,2015-11-28 07:04:00,6,4,Late delivery,1
22280,Second Class,2015-11-28 05:19:00,6,2,Late delivery,1
22276,First Class,2015-11-24 03:55:00,2,1,Late delivery,1
22274,First Class,2015-11-24 03:13:00,2,1,Late delivery,1
22225,Standard Class,2015-11-27 10:03:00,6,4,Late delivery,1
22220,Standard Class,2015-11-27 08:18:00,6,4,Late delivery,1
22216,Second Class,2015-11-23 06:54:00,2,2,Shipping on time,0
22213,Standard Class,2015-11-25 05:51:00,4,4,Shipping on time,0
22198,Standard Class,2015-11-25 00:35:00,4,4,Shipping on time,0
22180,Same Day,2015-11-21 06:17:00,1,0,Late delivery,1
22151,Standard Class,2015-11-22 08:07:00,2,4,Advance shipping,0
22144,Standard Class,2015-11-25 05:40:00,5,4,Late delivery,1
22138,Standard Class,2015-11-24 03:34:00,4,4,Shipping on time,0
22105,Standard Class,2015-11-25 16:00:00,6,4,Late delivery,1
22097,Second Class,2015-11-22 13:12:00,3,2,Late delivery,1
22089,Standard Class,2015-11-24 10:24:00,5,4,Late delivery,1
22072,Standard Class,2015-11-22 04:27:00,3,4,Advance shipping,0
22051,Standard Class,2015-11-20 21:05:00,2,4,Shipping canceled,0
22035,Standard Class,2015-11-24 15:29:00,6,4,Late delivery,1
22025,First Class,2015-11-20 11:59:00,2,1,Late delivery,1
22024,Same Day,2015-11-18 23:38:00,0,0,Shipping on time,0
22022,Standard Class,2015-11-21 10:56:00,3,4,Advance shipping,0
22016,Standard Class,2015-11-20 08:50:00,2,4,Advance shipping,0
22004,Same Day,2015-11-18 16:37:00,0,0,Shipping on time,0
22002,Standard Class,2015-11-21 03:55:00,3,4,Advance shipping,0
21984,First Class,2015-11-19 21:37:00,2,1,Late delivery,1
21956,Standard Class,2015-11-19 11:48:00,2,4,Advance shipping,0
21929,Second Class,2015-11-22 02:21:00,5,2,Late delivery,1
21925,Standard Class,2015-11-23 00:57:00,6,4,Late delivery,1
21923,Standard Class,2015-11-21 00:15:00,4,4,Shipping on time,0
21922,First Class,2015-11-18 23:54:00,2,1,Late delivery,1
21921,First Class,2015-11-18 23:33:00,2,1,Late delivery,1
21916,Standard Class,2015-11-18 21:48:00,2,4,Advance shipping,0
21912,Standard Class,2015-11-19 20:23:00,3,4,Advance shipping,0
21909,Second Class,2015-11-21 19:20:00,5,2,Late delivery,1
21908,Standard Class,2015-11-20 18:59:00,4,4,Shipping on time,0
21900,Same Day,2015-11-17 04:11:00,1,0,Late delivery,1
21893,Standard Class,2015-11-20 13:44:00,4,4,Shipping on time,0
21882,First Class,2015-11-18 09:53:00,2,1,Late delivery,1
21863,Standard Class,2015-11-20 03:13:00,4,4,Shipping on time,0
21852,Standard Class,2015-11-18 23:22:00,3,4,Shipping canceled,0
21826,Standard Class,2015-11-17 14:16:00,2,4,Advance shipping,0
21792,Standard Class,2015-11-18 02:21:00,3,4,Advance shipping,0
21790,Standard Class,2015-11-21 01:39:00,6,4,Late delivery,1
21787,Second Class,2015-11-18 00:36:00,3,2,Late delivery,1
21785,Standard Class,2015-11-20 23:54:00,6,4,Late delivery,1
21779,Standard Class,2015-11-19 21:48:00,5,4,Late delivery,1
21776,Standard Class,2015-11-16 20:45:00,2,4,Advance shipping,0
21739,Standard Class,2015-11-19 07:47:00,5,4,Late delivery,1
21738,Standard Class,2015-11-18 07:26:00,4,4,Shipping on time,0
21728,Standard Class,2015-11-18 03:56:00,4,4,Shipping on time,0
21727,Standard Class,2015-11-17 03:35:00,3,4,Advance shipping,0
21714,First Class,2015-11-15 23:01:00,2,1,Late delivery,1
21694,Standard Class,2015-11-18 16:01:00,5,4,Late delivery,1
21689,Standard Class,2015-11-18 14:16:00,5,4,Late delivery,1
